Employee ID,Date of Joining,Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate
473,2008/5/10,Male,Service,No,3,6,6.4,0.51
474,2008/12/6,Male,Service,No,0,1,,0.16
475,2008/1/10,Female,Service,No,2,4,6.9,0.5
476,2008/6/13,Female,Service,No,2,5,6,0.55
477,2008/5/29,Female,Service,Yes,3,5,6.5,0.5
478,2008/11/15,Female,Product,Yes,1,2,5.7,0.48
479,2008/9/18,Female,Service,Yes,3,6,5.7,
480,2008/2/11,Male,Service,No,2,5,7.6,0.6
481,2008/11/29,Male,Service,No,3,5,6,0.53
482,2008/12/20,Female,Product,Yes,1,3,5.6,0.34
483,2008/11/10,Female,Product,Yes,3,5,5.7,0.39
484,2008/11/18,Female,Service,No,3,4,6.3,0.43
485,2008/10/3,Male,Service,Yes,3,7,6.7,0.63
486,2008/5/26,Male,Service,Yes,3,6,4.7,0.43
487,2008/7/18,Female,Product,Yes,2,4,3.9,0.32
488,2008/7/28,Male,Service,Yes,1,4,3.8,0.33
489,2008/8/6,Female,Product,Yes,0,1,3.9,0.21
490,2008/6/28,Male,Service,No,4,8,6.7,0.65
491,2008/3/16,Female,Product,Yes,2,2,3.5,0.27
492,2008/7/26,Female,Service,No,3,8,7.9,0.76
493,2008/7/26,Female,Service,Yes,1,1,2,0.04
494,2008/12/23,Female,Product,No,0,1,1.7,0.13
495,2008/1/1,Female,Product,Yes,1,4,6.7,0.5
496,2008/11/3,Female,Service,Yes,1,3,3.2,0.11
497,2008/5/18,Female,Product,Yes,1,2,4.9,0.42
498,2008/11/19,Male,Service,No,3,6,8.8,0.7
499,2008/9/30,Male,Service,Yes,3,5,6.2,0.41
500,2008/8/27,Male,Product,No,1,3,4.2,0.25
501,2008/6/11,Female,Product,Yes,0,2,3.3,0.18
502,2008/1/9,Female,Service,No,1,2,5.2,0.28
503,2008/1/12,Male,Service,Yes,2,3,6.4,0.44
504,2008/8/30,Female,Product,No,3,6,6.6,0.52
505,2008/3/20,Female,Service,Yes,1,2,4.8,0.28
506,2008/4/10,Female,Product,No,2,5,6.2,0.53
507,2008/5/26,Female,Service,Yes,0,2,4.7,0.27
508,2008/10/21,Female,Service,No,0,1,3.1,0.14
509,2008/12/16,Female,Product,No,3,6,6,0.53
510,2008/12/23,Male,Product,Yes,1,2,,0.22
511,2008/7/14,Female,Service,Yes,1,2,3.3,0.24
512,2008/1/6,Female,Product,No,3,6,8.1,0.67
513,2008/9/28,Female,Product,Yes,2,4,6.2,0.38
514,2008/10/24,Male,Service,Yes,2,6,6.9,0.65
515,2008/10/26,Female,Service,No,1,3,5.5,0.46
516,2008/2/14,Female,Service,No,3,5,4.2,0.31
517,2008/1/14,Female,Service,No,3,7,6.1,0.55
518,2008/10/9,Female,Service,Yes,2,4,,0.4
519,2008/9/21,Female,Product,No,0,1,0,0
520,2008/9/10,Female,Product,No,4,7,6.2,0.51
521,2008/8/10,Female,Service,Yes,3,5,,0.37
522,2008/4/2,Female,Product,Yes,1,3,4.7,0.23
523,2008/10/15,Female,Service,Yes,2,4,5.1,0.41
524,2008/6/30,Female,Service,No,1,2,4.7,0.27
525,2008/8/5,Male,Service,Yes,1,3,6.1,0.41
526,2008/12/14,Female,Product,No,2,4,2.7,0.16
527,2008/8/17,Male,Service,No,4,7,6.9,0.66
528,2008/2/13,Female,Service,Yes,3,6,5.9,0.49
529,2008/6/26,Female,Product,Yes,0,2,,0.34
530,2008/6/4,Female,Service,No,1,3,4.4,0.29
531,2008/12/23,Male,Service,Yes,3,5,6.5,0.47
532,2008/9/25,Male,Product,Yes,0,1,,0.07
533,2008/7/27,Female,Service,Yes,2,4,4.6,0.31
534,2008/3/22,Female,Product,No,2,5,6.8,0.65
535,2008/10/3,Female,Service,Yes,1,,2.1,0.12
536,2008/3/7,Female,Service,No,3,5,4.8,
537,2008/3/3,Male,Product,Yes,2,5,6.5,0.51
538,2008/12/6,Male,Product,Yes,1,2,3.6,0.2
539,2008/7/15,Female,Service,Yes,1,2,3.9,0.25
540,2008/10/10,Male,Service,No,2,6,6.4,0.57
541,2008/10/22,Female,Service,Yes,3,5,5.2,0.48
542,2008/5/3,Male,Service,No,2,5,7.6,0.73
543,2008/8/2,Female,Service,Yes,0,1,3.8,0.22
544,2008/3/15,Female,Service,No,2,5,7.7,0.59
545,2008/3/18,Male,Product,Yes,1,3,5.5,0.33
546,2008/8/13,Male,Service,Yes,2,5,4.1,
547,2008/8/13,Male,Service,No,2,5,7.4,0.55
548,2008/1/21,Male,Service,No,1,4,4.8,0.36
549,2008/10/11,Male,Service,Yes,1,3,4.2,0.27
550,2008/8/30,Female,Product,Yes,2,4,5.9,0.41
551,2008/2/8,Female,Service,No,3,6,6,0.53
552,2008/2/28,Female,Service,No,4,8,9,0.74
553,2008/1/7,Female,Product,Yes,1,,4.2,0.33
554,2008/5/28,Male,Product,No,2,6,6.7,0.54
555,2008/11/15,Female,Service,Yes,3,4,,0.38
556,2008/7/1,Male,Service,Yes,3,6,6.1,0.56
557,2008/12/2,Male,Service,No,1,3,5.2,0.32
558,2008/10/7,Female,Product,No,4,8,,
559,2008/2/9,Male,Service,No,4,7,6.7,0.51
560,2008/5/29,Female,Service,Yes,2,4,5.6,0.35
561,2008/8/27,Male,Service,No,1,2,5.3,0.49
562,2008/12/20,Female,Service,Yes,4,6,7.7,0.67
563,2008/9/8,Female,Service,No,2,4,3.5,0.29
564,2008/8/22,Male,Service,Yes,1,2,,0.3
565,2008/10/23,Male,Service,No,2,4,4.7,0.4
566,2008/2/22,Male,Service,Yes,3,6,5,0.35
567,2008/11/2,Male,Service,No,4,,6.4,
568,2008/8/11,Female,Service,Yes,1,2,4.7,0.23
569,2008/3/20,Female,Service,No,3,6,6.6,
570,2008/10/5,Male,Product,Yes,1,4,6.4,0.41
571,2008/4/22,Male,Service,Yes,3,6,7.3,0.59
572,2008/11/21,Female,Product,Yes,1,4,5.1,0.39
573,2008/7/13,Male,Product,No,2,5,,0.52
574,2008/9/9,Female,Product,Yes,1,4,6,0.44
575,2008/5/3,Male,Service,No,4,7,7.6,0.68
576,2008/8/16,Female,Product,No,2,6,6.3,
577,2008/8/29,Male,Service,No,2,4,6,0.42
578,2008/2/12,Male,Service,Yes,3,5,6.3,0.44
579,2008/1/17,Male,Service,No,3,5,,0.38
580,2008/9/9,Female,Service,No,4,6,7.2,0.64
581,2008/9/16,Female,Service,No,2,3,3.4,0.18
582,2008/8/14,Male,Service,No,2,,7.3,0.69
583,2008/9/26,Male,Service,No,2,4,5.9,0.39
584,2008/2/7,Female,Product,Yes,2,4,4,0.32
585,2008/7/5,Male,Service,No,2,6,6.1,0.58
586,2008/7/19,Male,Service,Yes,4,7,5.6,0.49
587,2008/10/3,Male,Service,No,3,5,6.1,0.6
588,2008/12/6,Male,Service,No,2,6,8.1,0.65
589,2008/11/23,Female,Service,Yes,3,4,5.2,0.29
590,2008/7/21,Male,Service,Yes,0,1,3.1,0.17
591,2008/10/13,Female,Product,No,3,6,6.1,0.56
592,2008/10/27,Female,Service,Yes,3,6,5.6,0.43
593,2008/12/8,Male,Service,No,2,4,,0.66
594,2008/6/3,Female,Service,Yes,1,2,4.5,0.29
595,2008/7/10,Male,Product,Yes,3,6,6.6,0.65
596,2008/8/21,Female,Service,Yes,1,,6.2,0.44
597,2008/11/11,Female,Service,No,4,7,7,0.6
598,2008/11/17,Female,Service,Yes,3,5,5.4,0.34
599,2008/2/9,Male,Product,Yes,1,2,,0.15
600,2008/12/13,Female,Service,Yes,2,4,5.5,0.33
601,2008/4/25,Female,Service,Yes,3,6,4.6,0.35
602,2008/11/4,Male,Service,No,5,9,7.8,0.79
603,2008/2/18,Female,Service,Yes,1,4,4.8,0.41
604,2008/7/28,Male,Service,No,4,8,9.6,0.86
605,2008/10/28,Female,Service,Yes,3,7,8,0.8
606,2008/11/5,Female,Product,Yes,3,5,5.1,0.32
607,2008/8/19,Female,Service,No,3,6,8.7,0.76
608,2008/6/5,Female,Service,Yes,0,1,2.6,0.15
609,2008/6/29,Female,Product,No,3,5,5.7,0.54
610,2008/9/11,Male,Service,No,4,8,8.8,0.7
611,2008/7/6,Female,Service,No,3,7,7.7,0.57
612,2008/10/7,Female,Product,No,1,3,5.5,0.44
613,2008/6/9,Female,Product,No,3,6,4.9,0.32
614,2008/8/21,Female,Product,No,3,5,4.7,0.38
615,2008/5/16,Male,Product,No,4,7,9.2,0.82
616,2008/4/17,Male,Product,No,3,7,6.2,0.58
617,2008/5/21,Female,Service,No,5,10,9.5,0.94
618,2008/1/19,Female,Service,No,3,6,5.3,0.43
619,2008/2/23,Male,Product,No,2,,8.3,0.64
620,2008/6/11,Female,Service,Yes,1,4,6.8,0.5
621,2008/3/27,Female,Product,Yes,5,,9.4,1
622,2008/11/11,Male,Service,No,3,5,,0.42
623,2008/4/28,Female,Product,No,2,3,6.1,0.41
624,2008/4/4,Male,Service,Yes,2,3,3.3,0.25
625,2008/8/28,Male,Service,No,2,6,5.5,0.51
626,2008/10/29,Male,Service,Yes,1,3,,0.38
627,2008/8/7,Female,Product,Yes,1,2,,0
628,2008/9/22,Male,Service,No,2,7,8.8,0.8
629,2008/12/31,Female,Service,No,2,4,5.7,0.36
630,2008/1/13,Female,Service,Yes,3,4,4.3,0.38
631,2008/4/29,Female,Product,Yes,1,4,6.2,0.41
632,2008/6/21,Female,Product,No,3,5,7.1,0.64
633,2008/10/14,Female,Service,Yes,2,5,3.7,0.3
634,2008/9/9,Male,Product,No,3,6,5.7,0.44
635,2008/9/26,Male,Service,No,1,1,3.6,0.15
636,2008/9/8,Female,Service,No,4,8,7.5,0.71
637,2008/1/6,Male,Service,No,2,5,6.8,0.54
638,2008/1/18,Female,Service,Yes,2,3,5.7,0.44
639,2008/6/1,Female,Service,No,1,2,0.7,0
640,2008/8/11,Female,Service,Yes,1,4,,0.46
641,2008/3/8,Female,Service,Yes,1,2,2.9,0.15
642,2008/5/27,Male,Product,Yes,2,,2.9,0.22
643,2008/10/13,Male,Product,No,1,,1.3,0.06
644,2008/2/11,Male,Service,No,3,5,,0.55
645,2008/9/29,Female,Service,Yes,3,7,7.5,0.77
646,2008/6/14,Male,Service,No,2,3,6.3,0.48
647,2008/11/19,Male,Service,Yes,1,3,6.4,
648,2008/3/6,Female,Service,Yes,2,4,5.6,0.43
649,2008/11/5,Male,Service,Yes,2,4,2.8,0.11
650,2008/10/24,Male,Service,Yes,2,6,7.5,0.76
651,2008/11/19,Male,Service,No,1,1,5.1,0.29
652,2008/8/19,Male,Service,Yes,4,7,6.4,0.63
653,2008/5/30,Female,Service,Yes,3,7,7.1,0.58
654,2008/12/6,Female,Product,Yes,2,5,5.8,0.48
655,2008/5/18,Male,Service,Yes,0,1,3.4,0.18
656,2008/12/18,Male,Product,No,3,5,7.3,0.6
657,2008/9/29,Male,Product,Yes,1,2,4.4,0.24
658,2008/12/5,Female,Service,Yes,2,,4.3,0.35
659,2008/9/5,Male,Service,No,1,3,4.8,0.39
660,2008/6/24,Male,Service,No,2,6,5.9,0.53
661,2008/7/22,Female,Service,Yes,2,3,4.4,0.34
662,2008/12/7,Male,Product,No,2,,6.4,0.54
663,2008/2/20,Female,Product,Yes,1,4,5.4,0.41
664,2008/10/12,Female,Service,No,2,4,5.3,0.44
665,2008/4/13,Female,Service,Yes,0,1,2.1,0.12
666,2008/12/11,Female,Service,Yes,3,5,6.7,0.45
667,2008/7/27,Male,Service,No,2,5,4.3,0.36
668,2008/11/27,Male,Service,No,0,1,0.2,0
669,2008/4/13,Male,Service,Yes,2,3,4,0.31
670,2008/9/28,Female,Service,No,3,8,9.5,0.93
671,2008/3/9,Female,Service,Yes,2,3,2.8,0.15
672,2008/11/27,Female,Service,Yes,0,1,0.2,0
673,2008/4/27,Female,Product,No,3,5,5.1,0.38
674,2008/10/23,Male,Service,Yes,2,4,3.8,0.31
675,2008/9/14,Female,Product,No,3,7,,0.52
676,2008/11/29,Female,Service,Yes,1,2,5.2,0.27
677,2008/6/11,Male,Product,Yes,3,5,6.8,0.47
678,2008/1/20,Female,Service,No,2,4,7,
679,2008/9/2,Male,Service,No,1,3,5.5,0.35
680,2008/1/23,Male,Product,No,3,6,7,0.69
681,2008/7/31,Female,Product,Yes,2,5,,0.52
682,2008/10/26,Male,Service,Yes,4,8,8.1,0.69
683,2008/4/14,Male,Service,Yes,2,4,5,0.38
684,2008/3/22,Male,Product,No,2,4,7.2,0.57
685,2008/4/13,Male,Service,Yes,2,5,7.7,0.58
686,2008/12/24,Female,Service,Yes,0,1,2.6,0.09
687,2008/2/28,Female,Service,Yes,2,4,6,0.46
688,2008/3/7,Female,Service,Yes,0,1,3.2,0.12
689,2008/10/5,Male,Service,No,3,7,8.1,0.75
690,2008/8/7,Female,Service,Yes,1,,5.5,0.47
691,2008/5/13,Female,Product,Yes,2,3,1.2,0.05
692,2008/4/11,Male,Service,No,3,7,7.6,0.79
693,2008/1/19,Male,Service,Yes,3,5,7.4,0.63
694,2008/4/23,Male,Service,Yes,3,5,5.4,0.42
695,2008/10/21,Male,Service,Yes,1,3,5.5,0.46
696,2008/6/26,Female,Service,Yes,2,,,0.62
697,2008/3/10,Male,Service,Yes,2,4,6.1,0.5
698,2008/7/20,Male,Product,Yes,2,3,5.6,0.32
699,2008/11/28,Male,Service,No,4,7,8.5,
700,2008/4/20,Female,Service,Yes,1,4,4.5,0.35
701,2008/4/28,Male,Product,No,4,6,6.5,0.49
702,2008/8/19,Female,Service,Yes,0,2,2.6,0.16
703,2008/8/3,Female,Service,Yes,2,3,3.7,0.29
704,2008/4/23,Female,Service,Yes,2,4,4.8,0.36
705,2008/10/20,Female,Product,Yes,0,1,3.7,
706,2008/7/9,Female,Service,Yes,2,3,4.2,0.22
707,2008/3/27,Female,Service,No,2,4,3.3,0.11
708,2008/10/5,Female,Service,No,3,6,7.9,0.62
709,2008/2/11,Female,Service,No,2,5,7.2,0.53
710,2008/9/1,Female,Product,Yes,2,6,6.4,0.55
711,2008/8/8,Male,Product,Yes,0,1,3.8,0.2
712,2008/12/5,Female,Service,No,1,1,4.9,0.27
713,2008/10/18,Female,Service,No,2,3,6,0.42
714,2008/1/10,Female,Product,Yes,3,,6.7,0.46
715,2008/7/7,Female,Service,No,1,4,6.1,0.56
716,2008/12/23,Female,Product,No,3,6,7.2,0.59
717,2008/7/23,Male,Service,No,4,8,,0.75
718,2008/6/8,Female,Product,Yes,3,4,5.7,0.38
719,2008/3/24,Male,Service,Yes,2,4,6.8,0.48
720,2008/4/30,Female,Product,Yes,1,2,5.1,0.37
721,2008/7/24,Male,Service,No,4,9,9.8,0.98
722,2008/11/27,Male,Service,No,4,6,8.3,0.66
723,2008/8/5,Male,Service,Yes,1,1,3.3,0.2
724,2008/8/29,Male,Service,Yes,4,7,7.8,0.64
725,2008/7/15,Female,Service,Yes,2,5,8.1,0.62
726,2008/6/13,Male,Product,No,2,4,3.2,0.27
727,2008/12/29,Male,Service,Yes,2,6,6.9,0.51
728,2008/11/27,Male,Product,Yes,2,6,8.3,0.74
729,2008/5/31,Female,Service,No,4,9,9.3,1
730,2008/5/23,Male,Product,Yes,2,5,7.1,0.52
731,2008/11/14,Male,Service,No,1,4,6,0.47
732,2008/9/30,Female,Service,Yes,1,2,,0.48
733,2008/12/27,Male,Service,Yes,4,8,7.4,0.71
734,2008/7/10,Male,Service,No,1,4,4.6,0.36
735,2008/11/15,Female,Service,No,4,7,6.6,0.56
736,2008/5/21,Male,Service,No,3,6,5.4,0.43
737,2008/7/30,Female,Service,No,4,6,8.4,0.65
738,2008/3/13,Female,Product,No,4,8,7.5,0.67
739,2008/11/12,Male,Product,No,4,8,8.5,0.91
740,2008/6/21,Male,Product,No,3,5,5.4,0.5
741,2008/3/1,Male,Product,No,2,4,5.4,0.36
742,2008/8/28,Female,Product,Yes,0,2,3.7,0.22
743,2008/7/8,Male,Service,Yes,3,,6.3,0.5
744,2008/9/18,Female,Service,No,3,4,6.3,0.46
745,2008/9/29,Male,Product,Yes,2,5,7,0.54
746,2008/9/18,Male,Service,Yes,1,2,5,0.31
747,2008/5/12,Female,Service,No,3,8,8.3,0.71
748,2008/1/4,Male,Service,No,3,5,6.6,0.51
749,2008/12/21,Male,Product,No,2,3,4.7,0.29
750,2008/4/9,Male,Service,Yes,2,3,2.8,0.19
751,2008/11/21,Female,Product,No,2,2,1.6,0.1
752,2008/7/14,Male,Service,No,2,4,6.6,0.44
753,2008/9/18,Male,Product,No,3,7,8.2,0.82
754,2008/5/22,Male,Service,No,2,5,5.9,0.4
755,2008/12/21,Male,Service,Yes,2,4,6.3,0.46
756,2008/4/10,Female,Service,Yes,2,2,1.6,
757,2008/2/19,Female,Product,No,4,7,8.3,
758,2008/10/18,Male,Product,Yes,1,1,0,0
759,2008/12/9,Female,Service,Yes,3,4,5.9,0.49
760,2008/12/28,Male,Service,Yes,4,7,7.8,0.71
761,2008/11/19,Male,Service,Yes,2,3,4.8,0.38
762,2008/9/1,Female,Service,No,2,5,6.3,0.55
763,2008/9/14,Female,Service,Yes,1,3,,0.38
764,2008/5/5,Female,Service,Yes,4,9,9.1,0.73
765,2008/11/1,Female,Service,Yes,3,5,6.5,0.51
766,2008/6/12,Male,Product,Yes,2,,5.2,0.42
767,2008/7/15,Female,Product,Yes,1,3,4.4,0.25
768,2008/3/8,Male,Service,No,2,4,5,0.41
769,2008/3/7,Female,Service,No,2,5,6.7,0.6
770,2008/2/21,Female,Service,Yes,0,1,3.6,0.17
771,2008/10/19,Female,Product,No,1,1,,0.28
772,2008/4/18,Female,Product,No,1,4,5.6,0.35
773,2008/4/15,Female,Service,Yes,3,5,5.1,0.35
774,2008/12/21,Female,Product,No,4,8,8.7,0.77
775,2008/5/17,Female,Product,Yes,1,2,4.2,0.25
776,2008/12/20,Female,Service,Yes,1,3,,0.41
777,2008/7/24,Male,Service,No,2,5,6.3,0.56
778,2008/4/3,Male,Service,Yes,4,7,,0.62
779,2008/5/21,Male,Service,No,4,8,,0.88
780,2008/7/4,Male,Service,Yes,1,2,2.1,0.16
781,2008/10/23,Female,Service,Yes,2,4,4.1,0.33
782,2008/8/4,Female,Product,No,3,5,,0.57
783,2008/7/29,Female,Service,Yes,3,6,7.3,0.57
784,2008/7/30,Female,Service,Yes,1,2,,0.27
785,2008/9/2,Female,Service,Yes,1,4,5.2,0.3
786,2008/10/7,Female,Service,Yes,1,4,4.4,0.39
787,2008/2/11,Male,Service,Yes,3,7,,0.72
788,2008/5/20,Male,Product,No,2,5,7.1,0.53
789,2008/9/14,Female,Service,No,2,6,7,0.68
790,2008/9/2,Male,Service,No,2,4,8,0.6
791,2008/6/5,Female,Service,No,0,1,2.6,0.2
792,2008/9/23,Male,Service,Yes,0,2,2.8,0.19
793,2008/8/22,Female,Product,No,4,8,7.8,0.7
794,2008/12/31,Male,Service,Yes,2,4,5,0.47
795,2008/8/7,Male,Product,Yes,2,,7.4,0.61
796,2008/4/30,Female,Product,No,3,5,6.4,0.59
797,2008/7/9,Female,Product,Yes,5,9,7.8,0.79
798,2008/10/6,Female,Service,Yes,0,2,,0.18
799,2008/8/29,Male,Product,Yes,0,1,1,0.09
800,2008/11/17,Female,Service,No,3,6,4.3,0.36
801,2008/2/21,Female,Service,No,0,1,2.7,0.14
802,2008/1/19,Male,Product,Yes,1,2,0,0
803,2008/2/20,Male,Product,No,3,8,9.2,0.81
804,2008/11/27,Female,Product,No,4,8,7.5,0.7
805,2008/8/13,Male,Service,Yes,2,4,4.8,0.35
806,2008/1/21,Male,Product,Yes,0,1,3.9,0.26
807,2008/10/28,Male,Service,Yes,2,3,5.2,0.37
808,2008/1/27,Female,Service,No,1,2,5.2,0.36
809,2008/8/21,Male,Service,No,2,4,4.8,0.41
810,2008/10/17,Male,Product,No,3,6,7.3,
811,2008/2/19,Female,Service,No,3,7,6.5,0.54
812,2008/12/27,Male,Service,Yes,2,2,2.9,0.22
813,2008/11/14,Female,Service,Yes,2,,,0.33
814,2008/5/9,Male,Product,Yes,1,3,5.4,0.31
815,2008/3/29,Male,Service,Yes,2,4,4.7,0.39
816,2008/5/14,Male,Service,Yes,0,1,,0.06
817,2008/3/14,Male,Product,No,3,6,6.2,0.54
818,2008/5/31,Female,Service,Yes,3,7,6.2,0.57
819,2008/11/22,Female,Service,Yes,1,2,4.1,0.31
820,2008/1/3,Male,Product,Yes,2,4,7.2,0.55
821,2008/3/18,Female,Service,Yes,2,4,,0.27
822,2008/4/29,Male,Service,Yes,2,3,6.4,0.47
823,2008/5/3,Male,Service,Yes,3,6,7,0.55
824,2008/7/9,Female,Service,No,2,5,7,0.56
825,2008/9/12,Female,Service,No,2,4,4.3,0.35
826,2008/2/16,Male,Service,No,4,8,7.3,0.64
827,2008/12/16,Female,Service,Yes,4,6,5.3,0.49
828,2008/6/12,Female,Product,Yes,2,4,,0.46
829,2008/5/12,Female,Service,No,0,2,2.2,0.15
830,2008/8/16,Male,Service,Yes,3,6,6,
831,2008/11/30,Female,Product,No,4,6,7.2,0.64
832,2008/4/21,Male,Product,Yes,1,2,4.5,0.23
833,2008/1/1,Male,Service,No,1,2,3.4,0.14
834,2008/7/25,Male,Product,No,2,4,3.6,0.28
835,2008/6/8,Male,Product,No,3,7,7.8,0.61
836,2008/11/16,Male,Service,Yes,1,3,4.9,0.32
837,2008/11/8,Male,Service,No,3,5,8.4,0.67
838,2008/10/23,Female,Product,No,3,7,7.4,0.54
839,2008/2/24,Male,Service,No,3,7,,0.77
840,2008/3/19,Male,Product,No,3,5,7.3,0.55
841,2008/4/7,Female,Service,Yes,3,7,8.8,0.83
842,2008/7/25,Male,Service,No,3,6,7.1,0.69
843,2008/2/19,Female,Product,No,2,4,7.4,0.68
844,2008/8/7,Female,Product,No,2,5,8,0.6
845,2008/5/2,Male,Service,Yes,1,3,5.1,0.46
846,2008/7/6,Female,Service,Yes,1,2,4,0.32
847,2008/1/13,Male,Product,Yes,1,3,5.7,0.44
848,2008/11/4,Female,Service,Yes,1,2,4.8,0.25
849,2008/11/24,Female,Service,Yes,2,5,6.3,
850,2008/6/2,Male,Product,No,3,6,8,0.6
851,2008/9/26,Female,Service,Yes,2,3,5.5,0.4
852,2008/10/2,Male,Product,No,2,5,5.8,0.51
853,2008/3/7,Male,Product,Yes,2,3,4.3,
854,2008/10/20,Male,Service,No,3,5,6.9,0.67
855,2008/2/23,Male,Service,No,1,3,5.9,0.45
856,2008/6/26,Female,Product,No,1,3,3.7,0.31
857,2008/4/23,Female,Service,Yes,1,3,,0.38
858,2008/3/28,Female,Service,No,3,6,9.3,0.81
859,2008/10/31,Female,Service,No,3,8,7.7,0.79
860,2008/8/30,Female,Service,No,1,2,5.6,0.4
861,2008/7/18,Male,Service,No,2,4,4.5,0.39
862,2008/6/26,Female,Product,Yes,1,1,3.6,0.22
863,2008/9/3,Female,Product,Yes,1,3,6,0.4
864,2008/9/28,Female,Service,No,2,3,,0.22
865,2008/4/1,Male,Service,Yes,1,2,2,0.04
866,2008/2/26,Male,Service,Yes,0,1,0,0
867,2008/9/9,Male,Service,No,2,6,7.1,0.62
868,2008/2/5,Female,Service,No,1,5,5.7,0.51
869,2008/7/14,Male,Service,Yes,2,3,2.5,0.2
870,2008/12/7,Male,Service,No,1,4,6.9,0.47
871,2008/6/8,Female,Service,No,2,3,4.4,0.21
872,2008/12/5,Male,Service,Yes,3,6,6.3,0.46
873,2008/6/21,Male,Product,Yes,2,3,6.5,0.45
874,2008/7/15,Female,Service,Yes,4,7,,0.56
875,2008/12/15,Male,Service,No,3,7,7.7,0.72
876,2008/3/16,Female,Product,Yes,2,4,6.4,0.41
877,2008/1/4,Male,Service,Yes,2,4,6.5,0.44
878,2008/7/2,Female,Product,Yes,4,8,,1
879,2008/9/8,Female,Service,Yes,1,2,,0.29
880,2008/7/12,Female,Service,Yes,2,4,5.1,0.43
881,2008/6/15,Male,Product,No,1,4,5.8,0.52
882,2008/6/1,Female,Product,Yes,3,,5.5,0.4
883,2008/12/13,Female,Product,Yes,1,4,5.7,0.44
884,2008/10/1,Male,Service,No,2,6,7.7,0.78
885,2008/9/13,Female,Service,Yes,2,4,4.9,0.34
886,2008/11/1,Male,Service,Yes,1,,4.9,0.39
887,2008/6/11,Female,Service,No,1,3,3,0.18
888,2008/5/29,Female,Service,Yes,3,5,5.3,0.38
889,2008/4/18,Male,Service,Yes,2,4,6.3,0.41
890,2008/2/21,Female,Product,No,2,4,4.4,0.32
891,2008/3/1,Male,Service,No,5,9,9.6,0.82
892,2008/7/8,Female,Service,Yes,3,6,7.4,0.52
893,2008/12/28,Female,Service,Yes,2,3,2.7,0.21
894,2008/2/13,Male,Service,Yes,2,5,6.3,0.56
895,2008/7/24,Female,Service,No,4,8,7.7,0.57
896,2008/2/26,Male,Service,No,1,2,4.5,0.35
897,2008/5/10,Female,Product,No,3,,6,0.56
898,2008/5/13,Male,Product,Yes,2,4,7.3,0.64
899,2008/11/14,Female,Service,No,2,3,5.6,0.5
900,2008/5/23,Male,Product,No,2,4,7.5,0.53
901,2008/6/24,Female,Product,Yes,1,3,5.1,0.35
902,2008/1/21,Male,Service,Yes,1,1,,0
903,2008/5/16,Female,Product,Yes,3,4,5.9,0.42
904,2008/4/26,Female,Service,No,3,6,7.8,0.69
905,2008/3/19,Male,Product,No,2,3,6.2,0.39
906,2008/11/24,Male,Product,Yes,4,7,7.5,0.62
907,2008/10/4,Female,Product,No,3,6,6.8,0.55
908,2008/7/3,Male,Service,No,4,6,6.7,0.64
909,2008/8/11,Male,Service,No,3,6,6.4,0.54
910,2008/10/7,Male,Service,Yes,2,5,4.9,0.31
911,2008/3/9,Male,Service,No,3,6,,0.51
912,2008/1/3,Male,Product,Yes,1,,3.7,0.25
913,2008/11/28,Female,Service,Yes,1,4,5.9,0.51
914,2008/11/11,Male,Service,No,2,6,6.9,
915,2008/6/26,Male,Service,Yes,3,,7.3,0.71
916,2008/9/22,Male,Product,Yes,1,2,4.3,0.24
917,2008/2/6,Female,Product,No,0,1,2.4,0.11
918,2008/2/4,Male,Product,No,2,,2.4,0.19
919,2008/4/18,Female,Service,Yes,2,5,5.7,0.35
920,2008/6/23,Female,Service,Yes,2,3,5.1,0.39
921,2008/5/2,Female,Service,No,2,4,5.5,0.39
922,2008/2/19,Male,Service,No,4,8,8.9,0.74
923,2008/10/22,Female,Product,No,3,7,8.6,0.7
924,2008/4/19,Female,Product,Yes,0,1,,0.09
925,2008/6/24,Female,Service,Yes,2,4,5.3,0.38
926,2008/8/15,Male,Product,No,1,4,6.1,0.39
927,2008/11/25,Male,Product,No,2,3,6.6,0.46
928,2008/6/22,Male,Service,No,1,2,4.5,0.33
929,2008/2/22,Female,Service,Yes,1,1,,0.24
930,2008/11/6,Female,Service,Yes,3,6,,0.43
931,2008/7/9,Male,Service,Yes,1,3,5.1,0.46
932,2008/9/13,Female,Service,Yes,2,4,5,0.34
933,2008/7/16,Male,Service,Yes,4,,,0.6
934,2008/6/26,Female,Service,No,1,3,4.3,0.37
935,2008/4/21,Male,Product,No,1,3,5.8,0.37
936,2008/6/25,Male,Product,Yes,3,5,,0.47
937,2008/10/14,Female,Service,Yes,3,4,4.9,0.41
938,2008/10/8,Female,Product,No,4,7,10,0.88
939,2008/1/29,Female,Service,Yes,2,4,5.3,0.47
940,2008/8/8,Female,Product,Yes,0,1,0,0
941,2008/8/10,Male,Service,Yes,2,3,,0.27
942,2008/9/11,Female,Service,Yes,2,4,4.3,0.34
943,2008/12/4,Female,Service,Yes,1,4,4.2,0.3
944,2008/11/23,Female,Product,Yes,1,1,1,0
945,2008/11/10,Female,Service,No,0,1,2.4,0.11
946,2008/12/26,Female,Service,Yes,1,2,2.1,0.07
947,2008/5/23,Female,Product,No,2,,7.7,
